0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1/30/2025,0700 AM, TX, Limestone, Mount Calm 5.4 S, , , 31.6797, -96.8915, RAIN, 4.39, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0600 AM, TX, McLennan, 0.6 W Crawford, , , 31.53, -97.4497, RAIN, 0.55, Inch, COOP, Storm total rainfall,,
1/30/2025,1245 PM, TX, McLennan, 3.9 N Mcgregor, , , 31.5092, -97.3656, RAIN, 0.66, Inch, HADS, Storm total rainfall,,
1/30/2025,0106 PM, TX, McLennan, West, , , 31.802, -97.0905, RAIN, 1.23, Inch, CWOP, Storm total rainfall,,
1/30/2025,1215 PM, TX, McLennan, Waco Reservoir, , , 31.5794, -97.1975, RAIN, 1.24, Inch, HADS, Storm total rainfall,,
1/30/2025,1245 PM, TX, McLennan, 5.2 E Crawford, , , 31.5556, -97.3561, RAIN, 1.29, Inch, HADS, Storm total rainfall,,
1/30/2025,0700 AM, TX, McLennan, Waco 1.9 SW, , , 31.5513, -97.2071, RAIN, 1.43, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0100 PM, TX, McLennan, Mcgregor, , , 31.4643, -97.346, RAIN, 1.46, Inch, CWOP, Storm total rainfall,,
1/30/2025,0700 AM, TX, McLennan, 2 NE Riesel, , , 31.5014, -96.9114, RAIN, 1.51, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1256 PM, TX, McLennan, McGregor Executive Airport, , , 31.4667, -97.3167, RAIN, 1.59, Inch, AWOS, Storm total rainfall,,
1/30/2025,0700 AM, TX, McLennan, Lorena 5.6 N, , , 31.4619, -97.2264, RAIN, 1.61, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0101 PM, TX, McLennan, McGregor 4S, , , 31.3839, -97.4128, RAIN, 1.65, Inch, RAWS, Storm total rainfall,,
1/30/2025,0700 AM, TX, McLennan, McGregor 2.9 WSW, , , 31.4414, -97.4251, RAIN, 1.8, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1251 PM, TX, McLennan, Waco, , , 31.6167, -97.2333, RAIN, 1.83, Inch, ASOS, Storm total rainfall,,
1/30/2025,0700 AM, TX, McLennan, Hewitt 1.4 NNW, , , 31.4691, -97.2031, RAIN, 1.85, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, McLennan, Waco 3.4 S, , , 31.5209, -97.1917, RAIN, 2.09, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0830 AM, TX, McLennan, Lorena 5.2 NW, , , 31.4383, -97.2726, RAIN, 2.1, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, McLennan, Hewitt 1.3 N, , , 31.4694, -97.1918, RAIN, 2.15, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0853 AM, TX, McLennan, Crawford 7.5 ENE, , , 31.5801, -97.3243, RAIN, 2.16, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, McLennan, China Spring 2.9 NNW, , , 31.6913, -97.3282, RAIN, 2.21, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0110 PM, TX, McLennan, 2 NE Beverly Hills, , , 31.5086, -97.1603, RAIN, 2.33, Inch, AWS, Storm total rainfall,,
1/30/2025,0800 AM, TX, McLennan, Hewitt 1.7 NW, , , 31.471, -97.2109, RAIN, 2.37, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, McLennan, Waco 7.5 WNW, , , 31.6053, -97.3031, RAIN, 2.5, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, McLennan, Waco 1.0 WSW, , , 31.5638, -97.199, RAIN, 2.5, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0855 AM, TX, McLennan, Waco 1.6 SE, , , 31.5533, -97.1635, RAIN, 2.77, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0110 PM, TX, McLennan, 2 NE Beverly Hills, , , 31.5469, -97.1202, RAIN, 2.81, Inch, AWS, Storm total rainfall,,
1/30/2025,0700 AM, TX, McLennan, Waco 3.9 E, , , 31.5777, -97.1174, RAIN, 2.98, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, McLennan, Valley Mills 0.9 ESE, , , 31.6512, -97.4591, RAIN, 3.74, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1215 PM, TX, Milam, 2.4 SE Cameron, , , 30.835, -96.9464, RAIN, 0.53, Inch, HADS, Storm total rainfall,,
1/30/2025,0828 AM, TX, Milam, Cameron 1.5 NW, , , 30.8722, -96.9959, RAIN, 0.62, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0100 PM, TX, Milam, 2.5 SE Thorndale, , , 30.5811, -97.1864, RAIN, 0.73, Inch, ALERT, Storm total rainfall,,
1/30/2025,1255 PM, TX, Milam, Thorndale 3 SSE, , , 30.5811, -97.1864, RAIN, 0.73, Inch, LCRA, Storm total rainfall,,
1/30/2025,1255 PM, TX, Milam, Cameron Municipal Airpark, , , 30.8833, -96.9667, RAIN, 0.81, Inch, AWOS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Milam, 5 NNE Cameron, , , 30.9298, -96.9334, RAIN, 0.87, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Milam, Burlington 4.6 SW, , , 30.9625, -97.0429, RAIN, 0.89, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Milam, Thorndale 8.8 N, , , 30.7409, -97.2138, RAIN, 0.92, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0109 PM, TX, Milam, Buckholts, , , 30.8565, -97.2006, RAIN, 1.12, Inch, CWOP, Storm total rainfall,,
1/30/2025,1255 PM, TX, Mills, Mullin 5 NE, , , 31.6046, -98.6019, RAIN, 0.57, Inch, LCRA, Storm total rainfall,,
1/30/2025,1230 PM, TX, Mills, 4.3 N Goldthwaite, , , 31.5167, -98.5667, RAIN, 0.75, Inch, HADS, Storm total rainfall,,
1/30/2025,0743 AM, TX, Mills, Mullin 7.7 SW, , , 31.466, -98.7435, RAIN, 0.79, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1256 PM, TX, Mills, Pecan Bayou near Mullin, , , 31.5172, -98.7414, RAIN, 0.89, Inch, LCRA, Storm total rainfall,,
1/30/2025,0730 AM, TX, Mills, Mullin 3.9 WSW, , , 31.528, -98.7243, RAIN, 0.96, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Mills, 0.8 W Goldthwaite, , , 31.45, -98.5833, RAIN, 1.23, Inch, COOP, Storm total rainfall,,
1/30/2025,0800 AM, TX, Mills, Goldthwaite 6.9 ENE, , , 31.4985, -98.4664, RAIN, 2.12, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0100 PM, TX, Mills, 9.5 E Goldthwaite, , , 31.4744, -98.4119, RAIN, 2.72, Inch, ALERT, Storm total rainfall,,
1/30/2025,1255 PM, TX, Mills, Goldthwaite 10 ENE, , , 31.4744, -98.4118, RAIN, 2.72, Inch, LCRA, Storm total rainfall,,
1/30/2025,0110 PM, TX, Navarro, Corsicana, , , 32.0963, -96.4688, RAIN, 1.36, Inch, AWS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Navarro, Corsicana 2 NW, , , 32.1225, -96.4866, RAIN, 1.39, Inch, COOP, Storm total rainfall,,
1/30/2025,1200 PM, TX, Navarro, 3.4 S Rice, , , 32.1983, -96.52, RAIN, 1.57, Inch, HADS, Storm total rainfall,,
1/30/2025,0710 AM, TX, Navarro, Corsicana 4.3 WSW, , , 32.0592, -96.5329, RAIN, 1.6, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Navarro, Corsicana, , , 32.1325, -96.483, RAIN, 2.21, Inch, CWOP, Storm total rainfall,,
1/30/2025,1200 PM, TX, Navarro, 4.6 N Dawson, , , 31.9575, -96.6892, RAIN, 2.43, Inch, HADS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Navarro, Kerens, , , 32.1228, -96.2263, RAIN, 2.52, Inch, CWOP, Storm total rainfall,,
1/30/2025,0105 PM, TX, Navarro, Blooming Grove, , , 32.0878, -96.714, RAIN, 2.74, Inch, CWOP, Storm total rainfall,,
1/30/2025,0105 PM, TX, Navarro, Corsicana, , , 32.1325, -96.483, RAIN, 2.83, Inch, CWOP, Storm total rainfall,,
1/30/2025,0700 AM, TX, Navarro, Powell 1.0 SW, , , 32.106, -96.3405, RAIN, 2.89, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Navarro, Powell, , , 32.1181, -96.3264, RAIN, 2.98, Inch, AWS, Storm total rainfall,,
1/30/2025,1253 PM, TX, Navarro, Corsicana - C David Campbell Field, , , 32.0333, -96.4, RAIN, 3.06, Inch, ASOS, Storm total rainfall,,
1/30/2025,0106 PM, TX, Palo Pinto, MINGUS, , , 32.5307, -98.4255, RAIN, 0.5, Inch, CWOP, Storm total rainfall,,
1/30/2025,0800 AM, TX, Palo Pinto, Gordon 5.8 ENE, , , 32.5836, -98.2777, RAIN, 0.56, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Parker, 9 NNW Weatherford, , , 32.8772, -97.8478, RAIN, 0.55, Inch, AWS, Storm total rainfall,,
1/30/2025,0110 PM, TX, Parker, Springtown, , , 32.9789, -97.6878, RAIN, 0.64, Inch, AWS, Storm total rainfall,,
1/30/2025,0109 PM, TX, Parker, WEATHERFORD, , , 32.8493, -97.8665, RAIN, 0.65, Inch, CWOP, Storm total rainfall,,
1/30/2025,0105 PM, TX, Parker, WEATHERFORD, , , 32.7263, -97.9042, RAIN, 0.84, Inch, CWOP, Storm total rainfall,,
1/30/2025,0745 AM, TX, Parker, Weatherford 5.5 NW, , , 32.8065, -97.8436, RAIN, 0.88, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0600 AM, TX, Parker, Willow Park 0.8 NW, , , 32.762, -97.662, RAIN, 1.01, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0104 PM, TX, Parker, Hudson Oaks, , , 32.7522, -97.7103, RAIN, 1.03, Inch, URBANET, Storm total rainfall,,
1/30/2025,0110 PM, TX, Parker, 2 W Weatherford, , , 32.7564, -97.8106, RAIN, 1.23, Inch, AWS, Storm total rainfall,,
1/30/2025,1245 PM, TX, Parker, 9.7 NE Lipan, , , 32.6156, -97.9256, RAIN, 1.28, Inch, HADS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Parker, Annetta South, , , 32.6666, -97.6571, RAIN, 1.31, Inch, CWOP, Storm total rainfall,,
1/30/2025,0730 AM, TX, Parker, Weatherford 4.2 SW, , , 32.7197, -97.8285, RAIN, 1.35, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Parker, Aledo 4.1 W, , , 32.6916, -97.6745, RAIN, 1.37, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0110 PM, TX, Parker, WEATHERFORD, , , 32.721, -97.8188, RAIN, 1.38, Inch, CWOP, Storm total rainfall,,
1/30/2025,0100 PM, TX, Parker, Azle, , , 32.8485, -97.5683, RAIN, 1.5, Inch, CWOP, Storm total rainfall,,
1/30/2025,1200 PM, TX, Parker, 6.5 SE Annetta South, , , 32.5869, -97.5928, RAIN, 2, Inch, HADS, Storm total rainfall,,
1/30/2025,0109 PM, TX, Parker, Aledo, , , 32.6338, -97.5775, RAIN, 2.18, Inch, CWOP, Storm total rainfall,,
1/30/2025,0110 PM, TX, Parker, Sanctuary, , , 32.8961, -97.5806, RAIN, 2.46, Inch, AWS, Storm total rainfall,,
1/30/2025,0100 PM, TX, Rains, EMORY, , , 32.8902, -95.6778, RAIN, 2.98, Inch, CWOP, Storm total rainfall,,
1/30/2025,1245 PM, TX, Robertson, 7.1 NW Marquez, , , 31.325, -96.3189, RAIN, 0.63, Inch, HADS, Storm total rainfall,,
1/30/2025,1210 PM, TX, Robertson, Seale 1SSE, , , 31.2956, -96.3656, RAIN, 0.85, Inch, RAWS, Storm total rainfall,,
1/30/2025,1255 PM, TX, Rockwall, Rockwall Municipal Airport, , , 32.9333, -96.4333, RAIN, 3.66, Inch, AWOS, Storm total rainfall,,
1/30/2025,0100 PM, TX, Rockwall, Rockwall, , , 32.8967, -96.4108, RAIN, 3.71, Inch, CWOP, Storm total rainfall,,
1/30/2025,0109 PM, TX, Rockwall, 2 ENE Rowlett, , , 32.9158, -96.5108, RAIN, 4.09, Inch, AWS, Storm total rainfall,,
1/30/2025,0106 PM, TX, Rockwall, Rockwall, , , 32.896, -96.48, RAIN, 4.42, Inch, CWOP, Storm total rainfall,,
1/30/2025,0700 AM, TX, Rockwall, Rockwall 2.7 W, , , 32.9178, -96.5044, RAIN, 5.51, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0110 PM, TX, Rockwall, Heath, , , 32.8496, -96.485, RAIN, 5.91, Inch, CWOP, Storm total rainfall,,
1/30/2025,1200 PM, TX, Somervell, 1.3 W Glen Rose  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2), , , 32.2314, -97.7769, RAIN, 1.7, Inch, HADS, Storm total rainfall,,
1/30/2025,0100 PM, TX, Somervell, 1.3 W Glen Rose  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2), , , 32.2314, -97.7769, RAIN, 1.7, Inch, HADS, Storm total rainfall,,
1/30/2025,1200 PM, TX, Somervell, 3.4 NE Glen Rose, , , 32.2589, -97.7022, RAIN, 2.28, Inch, USGS, Storm total rainfall,,
1/30/2025,0855 AM, TX, Somervell, Walnut Springs 7.9 NW, , , 32.1303, -97.8547, RAIN, 3.21, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0730 AM, TX, Somervell, Glen Rose 1.3 WSW, , , 32.227, -97.7734, RAIN, 3.37, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1249 PM, TX, Tarrant, Fort Worth Spinks Airport, , , 32.5667, -97.3, RAIN, 0.65, Inch, AWOS, Storm total rainfall,,
1/30/2025,1252 PM, TX, Tarrant, Fort Worth NAS JRB, , , 32.7833, -97.4333, RAIN, 0.82, Inch, AWOS, Storm total rainfall,,
1/30/2025,0110 PM, TX, Tarrant, Watauga, , , 32.8744, -97.2538, RAIN, 0.89, Inch, AWS, Storm total rainfall,,
1/30/2025,1256 PM, TX, Tarrant, N Cottonwood At Gsw, , , 32.7264, -97.0433, RAIN, 0.95, Inch, MESOWEST, Storm total rainfall,,
1/30/2025,0110 PM, TX, Tarrant, 2 SW White Settlement, , , 32.7313, -97.4916, RAIN, 0.97, Inch, AWS, Storm total rainfall,,
1/30/2025,1200 PM, TX, Tarrant, 1.6 SW Eagle Mountain, , , 32.8742, -97.4608, RAIN, 1.11, Inch, HADS, Storm total rainfall,,
1/30/2025,1215 PM, TX, Tarrant, 1.3 W Richland Hills, , , 32.8072, -97.2483, RAIN, 1.17, Inch, HADS, Storm total rainfall,,
1/30/2025,0107 PM, TX, Tarrant, Fort Worth, , , 32.9178, -97.4528, RAIN, 1.18, Inch, CWOP, Storm total rainfall,,
1/30/2025,0700 AM, TX, Tarrant, Edgecliff 3.7 WSW, , , 32.6274, -97.3966, RAIN, 1.33, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Tarrant, Fort Worth 7.5 S, , , 32.6467, -97.3551, RAIN, 1.33, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0100 PM, TX, Tarrant, Lakeside, , , 32.8313, -97.5008, RAIN, 1.43, Inch, CWOP, Storm total rainfall,,
1/30/2025,0700 AM, TX, Tarrant, Lake Worth 1.0 WSW, , , 32.8071, -97.448, RAIN, 1.52, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Tarrant, 2 W White Settlement, , , 32.7531, -97.5076, RAIN, 1.52, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0100 PM, TX, Tarrant, 1.5 SE Benbrook, , , 32.665, -97.4417, RAIN, 1.57, Inch, HADS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Tarrant, Keller, , , 32.9297, -97.2322, RAIN, 1.68, Inch, AWS, Storm total rainfall,,
1/30/2025,1245 PM, TX, Tarrant, 2.8 N Grapevine, , , 32.9725, -97.0561, RAIN, 1.69, Inch, COOP, Storm total rainfall,,
1/30/2025,1200 PM, TX, Tarrant, 1.1 NE Westover Hills, , , 32.7597, -97.4039, RAIN, 1.69, Inch, HADS, Storm total rainfall,,
1/30/2025,0104 PM, TX, Tarrant, White Settlement C White Settlement, TX, , , 32.7597, -97.4589, RAIN, 1.76, Inch, URBANET, Storm total rainfall,
1/30/2025,1253 PM, TX, Tarrant, Fort Worth, , , 32.8333, -97.3667, RAIN, 1.79, Inch, ASOS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Tarrant, Grapevine, , , 32.962, -97.1153, RAIN, 1.88, Inch, CWOP, Storm total rainfall,,
1/30/2025,0110 PM, TX, Tarrant, Watauga, , , 32.8844, -97.2489, RAIN, 1.94, Inch, AWS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Tarrant, 1 W Southlake, , , 32.9522, -97.1664, RAIN, 1.96, Inch, AWS, Storm total rainfall,,
1/30/2025,1200 PM, TX, Tarrant, Benbrook Lake, , , 32.6506, -97.4483, RAIN, 1.96, Inch, HADS, Storm total rainfall,,
1/30/2025,0717 AM, TX, Tarrant, Saginaw 1.5 WNW, , , 32.873, -97.389, RAIN, 1.96, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1200 PM, TX, Tarrant, 1.2 SW Sansom Park, , , 32.7892, -97.4161, RAIN, 1.99, Inch, HADS, Storm total rainfall,,
1/30/2025,0108 PM, TX, Tarrant, North Richland Hills, , , 32.8955, -97.2114, RAIN, 2.01, Inch, CWOP, Storm total rainfall,,
1/30/2025,0800 AM, TX, Tarrant, Saginaw 1.0 SSW, , , 32.8526, -97.3729, RAIN, 2.02, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Tarrant, 1 WSW Watauga, , , 32.8575, -97.2797, RAIN, 2.02, Inch, URBANET, Storm total rainfall,,
1/30/2025,0503 AM, TX, Tarrant, Blue Mound 1.6 ENE, , , 32.8659, -97.3131, RAIN, 2.06, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0100 PM, TX, Tarrant, Benbrook, , , 32.6752, -97.4472, RAIN, 2.11, Inch, CWOP, Storm total rainfall,,
1/30/2025,0833 AM, TX, Tarrant, North Richland Hills 2.3 NNE, , , 32.8928, -97.2109, RAIN, 2.16, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1215 PM, TX, Tarrant, West Fork Trinity River, , , 32.7517, -97.2892, RAIN, 2.18, Inch, HADS, Storm total rainfall,,
1/30/2025,1046 AM, TX, Tarrant, Johnson Ck At Randall Mill Road, , , 32.7503, -97.0881, RAIN, 2.21, Inch, MESOWEST, Storm total rainfall,,
1/30/2025,0700 AM, TX, Tarrant, Watauga 1.9 NW, , , 32.8899, -97.2742, RAIN, 2.22, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Tarrant, 1 NW Grapevine, , , 32.9494, -97.0853, RAIN, 2.29, Inch, AWS, Storm total rainfall,,
1/30/2025,1255 PM, TX, Tarrant, FORT WORTH, , , 32.7327, -97.4438, RAIN, 2.31, Inch, CWOP, Storm total rainfall,,
1/30/2025,1215 PM, TX, Tarrant, 2.2 W Pantego, , , 32.7161, -97.1922, RAIN, 2.34, Inch, HADS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Tarrant, Keller 2.1 NNW, , , 32.9597, -97.2358, RAIN, 2.39, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Tarrant, Watauga 1.1 SSE, , , 32.8563, -97.2437, RAIN, 2.4, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Tarrant, Grapevine, , , 32.9442, -97.07, RAIN, 2.42, Inch, AWS, Storm total rainfall,,
1/30/2025,0600 AM, TX, Tarrant, Richland Hills 0.5 W, , , 32.8111, -97.2338, RAIN, 2.42, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0106 PM, TX, Tarrant, North Richland Hills, , , 32.894, -97.19, RAIN, 2.45, Inch, CWOP, Storm total rainfall,,
1/30/2025,0700 AM, TX, Tarrant, Watauga 1.2 SSE, , , 32.855, -97.242, RAIN, 2.47, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Tarrant, Colleyville 0.7 WNW, , , 32.897, -97.1575, RAIN, 2.5, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0110 PM, TX, Tarrant, 2 ESE Westover Hills, , , 32.7319, -97.375, RAIN, 2.51, Inch, AWS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Tarrant, 7 S Benbrook, , , 32.5731, -97.4686, RAIN, 2.57, Inch, AWS, Storm total rainfall,,
1/30/2025,1255 PM, TX, Tarrant, Grand Prairie Municipal Airport, , , 32.7, -97.05, RAIN, 2.6, Inch, AWOS, Storm total rainfall,,
1/30/2025,1230 PM, TX, Tarrant, 2.0 SW Fort Worth, , , 32.7322, -97.3586, RAIN, 2.66, Inch, HADS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Tarrant, 1 WNW Pantego, , , 32.7242, -97.1864, RAIN, 2.68, Inch, URBANET, Storm total rainfall,,
1/30/2025,1245 PM, TX, Tarrant, 1.4 NE Benbrook  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (,,,,,,,,,,,
R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2)  (R2), , , 32.695, -97.4469, RAIN, 2.69, Inch, HADS, Storm total rainfall,,,,,,
1/30/2025,0700 AM, TX, Tarrant, North Richland Hills 0.5 S, , , 32.8524, -97.2207, RAIN, 2.69, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0900 AM, TX, Tarrant, Fort Worth 1.8 WSW, , , 32.7425, -97.3632, RAIN, 2.72, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0110 PM, TX, Tarrant, 3 NNW Edgecliff, , , 32.6947, -97.3636, RAIN, 2.75, Inch, AWS, Storm total rainfall,,
1/30/2025,0109 PM, TX, Tarrant, Edgecliff, , , 32.6558, -97.3569, RAIN, 2.77, Inch, AWS, Storm total rainfall,,
1/30/2025,0730 AM, TX, Tarrant, North Richland Hills 0.6 SSW, , , 32.8517, -97.2225, RAIN, 2.78, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Tarrant, North Richland Hills 1.9 NE, , , 32.8768, -97.1938, RAIN, 2.85, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Tarrant, North Richland Hills 1.9 S, , , 32.8331, -97.2224, RAIN, 2.89, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1200 PM, TX, Tarrant, 1.3 NE Mansfield, , , 32.5808, -97.1017, RAIN, 2.9, Inch, HADS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Tarrant, Fort Worth 2.2 NE, , , 32.7777, -97.3109, RAIN, 2.93, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Tarrant, 0.7 NE Richland Hills, , , 32.8167, -97.2167, RAIN, 2.95, Inch, UCOOP, Storm total rainfall,,
1/30/2025,0100 PM, TX, Tarrant, Crowley, , , 32.5928, -97.4137, RAIN, 2.98, Inch, CWOP, Storm total rainfall,,
1/30/2025,0104 PM, TX, Tarrant, 3 SSW Richland Hills, , , 32.7608, -97.2553, RAIN, 3.05, Inch, URBANET, Storm total rainfall,,
1/30/2025,1100 AM, TX, Tarrant, Benbrook 6.9 SW, , , 32.5996, -97.5345, RAIN, 3.14, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1142 AM, TX, Tarrant, 1.9 NW Grand Prairie (GPTX), , , 32.7086, -97.0439, RAIN, 3.2, Inch, MESOWEST, Storm total rainfall,,
1/30/2025,0108 PM, TX, Tarrant, 1 NNE Euless, , , 32.8678, -97.0689, RAIN, 3.22, Inch, AWS, Storm total rainfall,,
1/30/2025,1253 PM, TX, Tarrant, Arlington Municipal Airport, , , 32.6667, -97.1, RAIN, 3.23, Inch, ASOS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Tarrant, Butler ES Arlington, TX, , , 32.7694, -97.1189, RAIN, 3.26, Inch, URBANET, Storm total rainfall,
1/30/2025,0700 AM, TX, Tarrant, Fort Worth 4.0 SW, , , 32.7093, -97.3795, RAIN, 3.26, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0106 PM, TX, Tarrant, Arlington, , , 32.7224, -97.1377, RAIN, 3.33, Inch, CWOP, Storm total rainfall,,
1/30/2025,0104 PM, TX, Tarrant, Trimble Tech High School Fort Worth, TX, , , 32.7372, -97.335, RAIN, 3.33, Inch, URBANET, Storm total rainfall,
1/30/2025,0730 AM, TX, Tarrant, Fort Worth 3.8 SW, , , 32.7093, -97.3751, RAIN, 3.35, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Tarrant, Fort Worth 5.6 SSW, , , 32.683, -97.3843, RAIN, 3.37, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Tarrant, Crowley 6.0 WNW, , , 32.6133, -97.4522, RAIN, 3.4, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1041 AM, TX, Tarrant, Rush Ck Trib At Eden, , , 32.6331, -97.1756, RAIN, 3.43, Inch, MESOWEST, Storm total rainfall,,
